product_name,link,product_images,price,details,category,gender
TULLE JACKET WITH FRINGE,https://www.zara.com/in/en/tulle-jacket-with-fringe-p02712832.html,https://static.zara.net/photos///2023/I/0/1/p/2712/832/250/2/w/448/2712832250_1_1_1.jpg?ts=1690529708801,55.86,"Long sleeve jacket with a round neckline. Featuring matching fringe trims, lining and fastening at the front with openings and lined hooks.",JACKETS,women
CROPPED JACKET WITH TOPSTITCHING,https://www.zara.com/in/en/cropped-jacket-with-topstitching-p01478326.html,https://static.zara.net/photos///2023/I/0/1/p/1478/326/405/2/w/448/1478326405_1_1_1.jpg?ts=1692352293582,78.26,Cropped jacket with a lapel collar. Long sleeves with shoulder pads and buttoned tabs. Flap detail on the chest and contrast topstitching. Button-up front.,JACKETS,women
PRINTED BOMBER JACKET,https://www.zara.com/in/en/printed-bomber-jacket-p02010777.html,https://static.zara.net/photos///2023/I/0/1/p/2010/777/450/2/w/448/2010777450_1_1_1.jpg?ts=1689583016439,69.86,"Round neck bomber jacket with long sleeves. Featuring side welt pockets, ribbed trims and zip fastening at the front.",JACKETS,women
COTTON OVERSHIRT WITH GOLDEN BUTTONS,https://www.zara.com/in/en/cotton-overshirt-with-golden-buttons-p08372239.html,https://static.zara.net/photos///2023/I/0/1/p/8372/239/712/2/w/448/8372239712_1_1_1.jpg?ts=1689328169413,46.06,Overshirt with a lapel collar and long sleeves. Front patch pockets with flaps. Raised golden button fastening at the front.,JACKETS,women
FLOWING FRAYED TRENCH COAT,https://www.zara.com/in/en/flowing-frayed-trench-coat-p07837342.html,https://static.zara.net/photos///2023/I/0/1/p/7837/342/800/2/w/448/7837342800_1_1_1.jpg?ts=1689766697783,134.26,Flowing semi-sheer trench coat featuring a high round neck and long sleeves with flared trims. Tied belt. Front pockets. Asymmetric hem. Frayed trims in the same fabric. Double-breasted button fastening at the front.View more,JACKETS,women
Z1975 DENIM OVERSIZE JACKET,https://www.zara.com/in/en/z1975-denim-oversize-jacket-p01879238.html,https://static.zara.net/photos///2023/I/0/1/p/1879/238/427/2/w/448/1879238427_6_1_1.jpg?ts=1692341666521,41.86,"Oversize collared jacket featuring long sleeves with cuffs, front patch pockets and a button-up front with metal buttons.",JACKETS,women
FLOWING TRENCH COAT,https://www.zara.com/in/en/flowing-trench-coat-p08073043.html,https://static.zara.net/photos///2023/I/0/1/p/8073/043/706/2/w/448/8073043706_1_1_1.jpg?ts=1690970189045,55.86,Collared trench coat with long sleeves. Front welt pockets. Back vent. Fastens at the front with buttons.,JACKETS,women
LINEN BLEND CROPPED JACKET,https://www.zara.com/in/en/linen-blend-cropped-jacket-p07932400.html,https://static.zara.net/photos///2023/I/0/1/p/7932/400/401/2/w/448/7932400401_1_1_1.jpg?ts=1687348745097,55.86,Jacket made of a linen blend fabric. Lapel collar and long sleeves. Front patch pockets. Button-up front.,JACKETS,women
TRF DENIM SWEATSHIRT,https://www.zara.com/in/en/trf-denim-sweatshirt-p04365275.html,https://static.zara.net/photos///2023/I/0/1/p/4365/275/400/2/w/448/4365275400_1_1_1.jpg?ts=1691662361389,55.86,Denim hoodie. Long sleeves with drop-shoulder cuffs. Front trimmed pouch pockets. Back tabs on the hem.,JACKETS,women
TIE-DYE PRINT TULLE KIMONO,https://www.zara.com/in/en/tie-dye-print-tulle-kimono-p05039399.html,https://static.zara.net/photos///2023/I/0/1/p/5039/399/086/2/w/448/5039399086_1_1_1.jpg?ts=1691422499805,27.86,Semi-sheer kimono with a lapel collar and a surplice neckline. Long sleeves. Wrap fastening with a tie.This garment is not lined.,JACKETS,women
LINEN BOMBER JACKET WITH POCKETS,https://www.zara.com/in/en/linen-bomber-jacket-with-pockets-p02674244.html,https://static.zara.net/photos///2023/I/0/1/p/2674/244/711/2/w/448/2674244711_1_1_1.jpg?ts=1690450435982,106.26,Short bomber jacket made of 100% linen. Round neck and long sleeves with gathered cuffs. Patch pockets with flaps and metal zips on the chest. Elasticated hem. Matching ribbed trims. Front fastening with metal zip.,JACKETS,women
FAUX SUEDE CROPPED JACKET,https://www.zara.com/in/en/faux-suede-cropped-jacket-p04968225.html,https://static.zara.net/photos///2023/I/0/1/p/4968/225/706/3/w/448/4968225706_1_1_1.jpg?ts=1692009253701,46.06,Collared jacket with long sleeves. Featuring front patch pockets with flaps and a buttoned front.,JACKETS,women
FAUX SUEDE BOMBER JACKET,https://www.zara.com/in/en/faux-suede-bomber-jacket-p04968226.html,https://static.zara.net/photos///2023/I/0/1/p/4968/226/712/2/w/448/4968226712_1_1_1.jpg?ts=1692201138426,46.06,Jacket featuring a round neck and long sleeves with cuffs. Pipped pockets on the front. Front matching snap-button fastenings.,JACKETS,women
CROPPED PUFFER BOMBER JACKET,https://www.zara.com/in/en/cropped-puffer-bomber-jacket-p03046227.html,https://static.zara.net/photos///2023/I/0/1/p/3046/227/800/2/w/448/3046227800_1_1_1.jpg?ts=1692270091236,46.06,Jacket featuring a round neck and long sleeves with cuffs. Jetted pockets on the front. Front snap-button fastenings.,JACKETS,women
Z1975 DENIM JACKET WITH BUTTONS,https://www.zara.com/in/en/z1975-denim-jacket-with-buttons-p06164160.html,https://static.zara.net/photos///2023/I/0/1/p/6164/160/427/2/w/448/6164160427_1_1_1.jpg?ts=1691757024987,46.06,Long sleeve jacket with a round neckline. Featuring a faded effect and metal button fastening at the front.,JACKETS,women
WATER-REPELLENT TRENCH COAT,https://www.zara.com/in/en/water-repellent-trench-coat-p08073222.html,https://static.zara.net/photos///2023/I/0/1/p/8073/222/704/2/w/448/8073222704_1_1_1.jpg?ts=1693305746623,83.86,Trench coat featuring a lapel collar and long sleeves with tabs. Front pockets. Belt in the same fabric with tie. Rear vent at the hem. Double-breasted button fastening on the front.,JACKETS,women
ZW OVERSIZE DENIM JACKET,https://www.zara.com/in/en/zw-oversize-denim-jacket-p06186241.html,https://static.zara.net/photos///2023/I/0/1/p/6186/241/406/2/w/448/6186241406_1_1_1.jpg?ts=1688120938315,83.86,ZW ZARA WOMANLoose-fitting collared jacket featuring long sleeves with cuffs. Chest patch pockets with buttoned flaps and side in-seam pockets. Faded effect. Front button-up fastening.View more,JACKETS,women
FAUX LEATHER BOMBER JACKET,https://www.zara.com/in/en/faux-leather-bomber-jacket-p04341731.html,https://static.zara.net/photos///2023/I/0/1/p/4341/731/800/19/w/448/4341731800_1_1_1.jpg?ts=1692193724904,83.86,Bomber jacket with a round neck and long sleeves. Ribbed trims. Front pockets. Front zip fastening.,JACKETS,women
OVERSIZED DENIM OVERSHIRT Z1975,https://www.zara.com/in/en/oversized-denim-overshirt-z1975-p01879227.html,https://static.zara.net/photos///2023/I/0/1/p/1879/227/427/2/w/448/1879227427_1_1_1.jpg?ts=1692274585298,41.86,Collared overshirt with long sleeves. Front patch pockets. Faded effect. Frayed trim detail. Side vents at the hem. Front fastening with metal buttons.,JACKETS,women
SHORT TRENCH COAT,https://www.zara.com/in/en/short-trench-coat-p08372256.html,https://static.zara.net/photos///2023/I/0/1/p/8372/256/450/2/w/448/8372256450_1_1_1.jpg?ts=1691149126094,69.86,Short trench coat featuring a lapel collar and long sleeves with buttoned tabs. Front pockets. Double-breasted button fastening on the front.,JACKETS,women
SATIN CROPPED BOMBER JACKET,https://www.zara.com/in/en/satin-cropped-bomber-jacket-p03472309.html,https://static.zara.net/photos///2023/I/0/1/p/3472/309/400/2/w/448/3472309400_1_1_1.jpg?ts=1684495640728,69.86,Bomber jacket made of 100% viscose. Round neck and sleeves falling below the elbow. Ribbed elastic trims. Front welt pockets. Front fastening with metal zip.,JACKETS,women
TRF OVERSIZE DENIM JACKET,https://www.zara.com/in/en/trf-oversize-denim-jacket-p04365073.html,https://static.zara.net/photos///2023/I/0/1/p/4365/073/406/3/w/448/4365073406_1_1_1.jpg?ts=1691743834806,69.86,Oversize collared jacket with long cuffed sleeves. Featuring side pockets and patch pockets on the chest. Hem with tabs on the back and front fastening with metal buttons.,JACKETS,women
STRAIGHT WATER-REPELLENT BOMBER JACKET,https://www.zara.com/in/en/straight-water-repellent-bomber-jacket-p05320705.html,https://static.zara.net/photos///2023/I/0/1/p/5320/705/922/2/w/448/5320705922_1_1_1.jpg?ts=1692193283205,69.86,Collared bomber jacket with long cuffed sleeves. Side pockets. Elastic hem. Dart detail. Zip-up front.,JACKETS,women
TRF DENIM JACKET WITH TROUSER WAISTBAND EFFECT,https://www.zara.com/in/en/trf-denim-jacket-with-trouser-waistband-effect-p05252270.html,https://static.zara.net/photos///2023/I/0/1/p/5252/270/406/2/w/448/5252270406_1_1_1.jpg?ts=1689692176910,55.86,Collared jacket with long cuffed sleeves. Featuring a jeans waistband effect at the hem and metal button fastening at the front.,JACKETS,women
ORGANZA BOMBER JACKET,https://www.zara.com/in/en/organza-bomber-jacket-p07484220.html,https://static.zara.net/photos///2023/I/0/1/p/7484/220/800/20/w/448/7484220800_1_1_1.jpg?ts=1690548190874,46.06,Bomber jacket with a round neck and long sleeves. Front welt pockets. Front zip fastening.,JACKETS,women
OVERSHIRT WITH ADJUSTABLE WAIST,https://www.zara.com/in/en/overshirt-with-adjustable-waist-p07102124.html,https://static.zara.net/photos///2023/I/0/1/p/7901/124/711/2/w/448/7901124711_1_1_1.jpg?ts=1685541308721,46.06,Collared overshirt featuring turn-up long sleeves with buttoned tabs. Front flaps and an adjustable waist with drawstring. Front pockets. Snap-button fastenings at the front.,JACKETS,women
EMBROIDERED OVERSHIRT,https://www.zara.com/in/en/embroidered-overshirt-p04877075.html,https://static.zara.net/photos///2023/I/0/1/p/4877/075/505/13/w/448/4877075505_1_1_1.jpg?ts=1689852255004,55.86,"Collared overshirt made of cotton featuring long cuffed sleeves, chest patch pockets, contrast embroidery detail, frayed hem and a button-up front.",JACKETS,women
TRF DENIM BIKER JACKET,https://www.zara.com/in/en/trf-denim-biker-jacket-p08197280.html,https://static.zara.net/photos///2023/I/0/1/p/8197/280/406/2/w/448/8197280406_1_1_1.jpg?ts=1689692178572,83.86,Collared jacket with long cuffed sleeves. Side zip pockets. Matching fabric belt with a metal buckle. Crossover zip fastening at the front.,JACKETS,women
BOMBER JACKET WITH FLAPS,https://www.zara.com/in/en/bomber-jacket-with-flaps-p02565929.html,https://static.zara.net/photos///2023/I/0/1/p/2565/929/800/2/w/448/2565929800_1_1_1.jpg?ts=1692002103769,106.26,Bomber jacket featuring a round neck and adjustable long sleeves with snap-buttons. Front buttoned flaps and welt pockets. Elastic hem. Hidden front zip fastening and metallic snap-button fastenings.,JACKETS,women
HOODED JACKET,https://www.zara.com/in/en/hooded-jacket-p08372255.html,https://static.zara.net/photos///2023/I/0/1/p/8372/255/505/3/w/448/8372255505_1_1_1.jpg?ts=1692009271255,69.86,High-neck jacket with a hood and long sleeves with elasticated trims. Featuring front pockets with flaps and front snap-button fastening.,JACKETS,women
ZW ASYMMETRIC DENIM CAPE,https://www.zara.com/in/en/zw-asymmetric-denim-cape-p06186051.html,https://static.zara.net/photos///2023/I/0/1/p/6186/051/427/2/w/448/6186051427_1_1_1.jpg?ts=1690527650310,83.86,ZW ZARA WOMANCollared denim cape. Contrast visible topstitching detail. Frayed trims. Asymmetric hem. Button-up front.,JACKETS,women
METALLIC CROPPED JACKET,https://www.zara.com/in/en/metallic-cropped-jacket-p06045016.html,https://static.zara.net/photos///2023/I/0/1/p/6045/016/808/2/w/448/6045016808_1_1_1.jpg?ts=1688628474542,83.86,Cropped jacket featuring a lapel collar and long sleeves with cuffs. Flap detail on the front. Metallic fabric. Fastens at the front with metal buttons.,JACKETS,women
KNIT CUTWORK BOMBER JACKET,https://www.zara.com/in/en/knit-cutwork-bomber-jacket-p03859056.html,https://static.zara.net/photos///2023/I/0/1/p/3859/056/712/2/w/448/3859056712_1_1_1.jpg?ts=1687345629275,55.86,"Bomber jacket with cutwork fabric, a round neckline and long sleeves. Zip-up front.This garment is not lined.",JACKETS,women
LONG BOMBER JACKET,https://www.zara.com/in/en/long-bomber-jacket-p09929228.html,https://static.zara.net/photos///2023/I/0/1/p/9929/228/711/2/w/448/9929228711_1_1_1.jpg?ts=1692352756695,78.26,Long bomber jacket with a lapel collar. Long sleeves with elasticated cuffs. Front welt pockets. Matching lining. Elasticated hem. Button-up front hidden by a placket.,JACKETS,women
CROPPED OVERSHIRT WITH PIERCING DETAIL,https://www.zara.com/in/en/cropped-overshirt-with-piercing-detail-p04877079.html,https://static.zara.net/photos///2023/I/0/1/p/4877/079/711/2/w/448/4877079711_1_1_1.jpg?ts=1685022465510,69.86,Collared overshirt made of cotton. Long sleeves with cuffs. Patch flap pockets with buttons on the chest. Piercing detail. Asymmetric hem. Button-up front.,JACKETS,women
OVERSIZE RHINESTONE OVERSHIRT,https://www.zara.com/in/en/oversize-rhinestone-overshirt-p04877240.html,https://static.zara.net/photos///2023/I/0/1/p/4877/240/802/2/w/448/4877240802_1_1_1.jpg?ts=1690967983190,69.86,Collared overshirt made of 100% cotton fabric. Long sleeves featuring buttoned cuffs with an opening. In-seam front pockets. Rhinestone appliqué details. Snap-button fastening on the front.,JACKETS,women
Z1975 DENIM JACKET,https://www.zara.com/in/en/z1975-denim-jacket-p07637603.html,https://static.zara.net/photos///2023/I/0/1/p/7637/603/427/2/w/448/7637603427_1_1_1.jpg?ts=1688732568852,55.86,Collared jacket with long sleeves. Front patch pockets. Asymmetric hem with side vents. Front metal button fastening.,JACKETS,women
DRAPEY LONG RAINCOAT,https://www.zara.com/in/en/drapey-long-raincoat-p08073045.html,https://static.zara.net/photos///2023/I/0/1/p/8073/045/802/2/w/448/8073045802_1_1_1.jpg?ts=1692281895107,78.26,Trench coat with a lapel collar and turn-up long sleeves with buttoned tabs. Front flap pockets. Back vent at the hem. Fastens with a belt in matching fabric.,JACKETS,women
RUBBERISED RAINCOAT WITH HOOD,https://www.zara.com/in/en/rubberised-raincoat-with-hood-p03046075.html,https://static.zara.net/photos///2023/I/0/1/p/3046/075/505/2/w/448/3046075505_1_1_1.jpg?ts=1692201135818,69.86,High neck raincoat featuring an adjustable hood with drawstrings. Long sleeves with snap-button cuffs. Patch pockets with flaps on the front. Front zip fastening.,JACKETS,women
KIMONO WITH LACE TRIM,https://www.zara.com/in/en/kimono-with-lace-trim-p08372244.html,https://static.zara.net/photos///2023/I/0/1/p/8372/244/505/2/w/448/8372244505_1_1_1.jpg?ts=1689787184560,83.86,Open kimono with wide sleeves falling below the elbow. Featuring lace trims and tasselled string fastening at the front.,JACKETS,women
FLOWING BOMBER JACKET,https://www.zara.com/in/en/flowing-bomber-jacket-p07704677.html,https://static.zara.net/photos///2023/I/0/1/p/7704/677/505/2/w/448/7704677505_1_1_1.jpg?ts=1685088922600,55.86,"Bomber jacket with a round neck and long cuffed sleeves. Featuring front jetted pockets, elasticated trims and front zip fastening.",JACKETS,women
OVERSIZED OVERSHIRT WITH POCKETS,https://www.zara.com/in/en/oversized-overshirt-with-pockets-p04877250.html,https://static.zara.net/photos///2023/I/0/1/p/4877/250/533/2/w/448/4877250533_1_1_1.jpg?ts=1688997269547,46.06,Oversize collared overshirt made of 100% cotton. Long cuffed sleeves with buttoned openings. Chest patch pockets. Asymmetric hem with side vents. Button-up front hidden by a placket.,JACKETS,women
LONG LINEN BLEND COAT,https://www.zara.com/in/en/long-linen-blend-coat-p08367044.html,https://static.zara.net/photos///2023/I/0/1/p/8367/044/505/2/w/448/8367044505_1_1_1.jpg?ts=1690450436588,83.86,Long coat made of a lyocell and linen blend. Round neck with matching ribbed detail and long sleeves with metal zips. Front flap pockets. Adjustable waist with inner elastic drawstring and stopper. Back vent at the hem. Front zip and snap-button fastening.View more,JACKETS,women
FAUX SUEDE OVERSHIRT,https://www.zara.com/in/en/faux-suede-overshirt-p04968227.html,https://static.zara.net/photos///2023/I/0/1/p/4968/227/620/3/w/448/4968227620_1_1_1.jpg?ts=1692009260599,46.06,Collared overshirt with long sleeves. Front pockets with flaps. Front button fastening and belt in matching fabric.,JACKETS,women
FAUX SUEDE COAT,https://www.zara.com/in/en/faux-suede-coat-p02712160.html,https://static.zara.net/photos///2023/V/0/1/p/2712/160/826/2/w/448/2712160826_6_1_1.jpg?ts=1677771864893,69.86,Open coat with a lapel collar and long sleeves.,JACKETS,women
SATIN ORGANZA BOMBER JACKET,https://www.zara.com/in/en/satin-organza-bomber-jacket-p05070008.html,https://static.zara.net/photos///2023/I/0/1/p/5070/008/715/3/w/448/5070008715_1_1_1.jpg?ts=1686309021152,55.86,Semi-sheer bomber jacket with a round neckline and long sleeves. Matching satin fabric appliqué. Button-up front hidden by a placket.,JACKETS,women
LINEN COAT WITH VENTS - LIMITED EDITION,https://www.zara.com/in/en/linen-coat-with-vents---limited-edition-p07838023.html,https://static.zara.net/photos///2023/I/0/1/p/7838/023/727/3/w/448/7838023727_1_1_1.jpg?ts=1689780439915,153.86,Long coat made of 100% linen. Lapel collar and long sleeves. Side in-seam pockets. Front vents at the hem. Front fastening with ties in the same fabric.,JACKETS,women
OVERSIZE WATER-REPELLENT TRENCH COAT WITH BELT,https://www.zara.com/in/en/oversize-water-repellent-trench-coat-with-belt-p00518043.html,https://static.zara.net/photos///2023/V/0/1/p/0518/043/401/2/w/448/0518043401_1_1_1.jpg?ts=1675435491972,120.26,Loose-fitting trench coat made of a cotton blend. Lapel collar and long sleeves with adjustable tabs. Front pockets. Adjustable belt in the same fabric with a buckle. Buttoned tabs on the shoulders. Double-breasted button fastening at the front.View more,JACKETS,women
